Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
34.3,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
34.4,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
34.5,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
34.6,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
34.7,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
34.8,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
34.9,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
35.0,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
35.1,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
35.2,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
35.3,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
35.4,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
35.5,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
35.6,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
35.7,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
35.8,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
35.9,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
36.0,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
36.1,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
36.2,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
36.3,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
36.4,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
36.5,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
36.6,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
36.7,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
36.8,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
36.9,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
37.0,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
37.1,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
37.2,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
37.3,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
37.4,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
37.5,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
37.6,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
37.7,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
37.8,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
37.9,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
38.0,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
38.1,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
38.2,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
38.3,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
38.4,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
38.5,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
38.6,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
38.7,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
38.8,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
38.9,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
39.0,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
39.1,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
39.2,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
39.3,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
39.4,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
39.5,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
39.6,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
39.7,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
39.8,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
39.9,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
40.0,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
40.1,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
40.2,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
40.3,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
40.4,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
40.5,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
40.6,-70.0,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
40.7,-70.0,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
40.8,-70.0,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
