Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
49.0,-67.79,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
49.1,-67.69,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
49.2,-67.59,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
49.3,-67.48,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
49.4,-67.35,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
49.5,-67.22,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
49.6,-67.07,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
49.7,-66.92,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
49.8,-66.76,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
49.9,-66.59,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
50.0,-66.42,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
50.1,-66.23,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
50.2,-66.04,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
50.3,-65.74,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
50.4,-65.53,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
50.5,-65.31,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
50.6,-65.08,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
50.7,-64.84,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
50.8,-64.6,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
50.9,-64.34,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
51.0,-64.08,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
51.1,-63.8,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
51.2,-63.52,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
51.3,-63.22,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
51.4,-62.9,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
51.5,-62.57,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
51.6,-62.23,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
51.7,-61.86,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
51.8,-61.48,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
51.9,-61.07,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
52.0,-60.42,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
52.1,-59.94,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
52.2,-59.43,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
52.3,-58.87,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
52.4,-58.27,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
52.5,-57.62,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
52.6,-56.89,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
52.7,-56.09,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
52.8,-55.19,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
52.9,-54.17,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
53.0,-52.99,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
53.1,-51.62,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
53.2,-50.0,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
53.3,-46.87,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
53.4,-44.1,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
53.5,-40.48,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
53.6,-35.51,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
53.7,-28.26,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
53.8,-16.72,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
53.9,30.0,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
54.0,-65.22,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
54.1,-65.64,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
54.2,-66.02,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
54.3,-66.36,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
54.4,-66.65,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
54.5,-66.91,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
54.6,-67.13,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
54.7,-67.39,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
54.8,-67.52,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
54.9,-67.62,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
55.0,-67.7,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
55.1,-67.74,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
55.2,-67.77,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
55.3,-67.77,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
55.4,-67.75,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
55.5,-67.71,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
55.6,-67.66,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
55.7,-67.59,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
55.8,-67.51,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
55.9,-67.41,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
56.0,-67.3,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
56.1,-67.18,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
56.2,-67.05,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
56.3,-66.91,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
56.4,-66.77,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
56.5,-66.53,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
56.6,-66.36,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
56.7,-66.18,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
56.8,-65.99,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
56.9,-65.8,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
57.0,-65.59,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
57.1,-65.38,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
57.2,-65.16,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
57.3,-64.93,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
57.4,-64.7,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
57.5,-64.45,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
57.6,-64.19,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
57.7,-63.92,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
57.8,-63.65,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
57.9,-63.35,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
58.0,-63.05,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
58.1,-62.73,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
58.2,-62.22,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
58.3,-61.86,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
58.4,-61.48,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
58.5,-61.07,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
58.6,-60.64,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
58.7,-60.19,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
58.8,-59.69,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
58.9,-59.16,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
59.0,-58.59,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
59.1,-57.97,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
59.2,-57.28,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
59.3,-56.52,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
59.4,-55.68,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
59.5,-54.2,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
59.6,-53.03,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
59.7,-51.67,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
59.8,-50.05,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
59.9,-48.1,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
60.0,-45.67,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
60.1,-42.54,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
60.2,-38.38,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
60.3,-32.51,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
60.4,-23.62,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
60.5,-8.67,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
60.6,-65.23,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
60.7,-65.64,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
60.8,-66.02,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
60.9,-66.36,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
61.0,-66.66,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
61.1,-66.92,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
61.2,-67.14,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
61.3,-67.32,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
61.4,-67.47,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
61.5,-67.58,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
61.6,-67.67,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
61.7,-67.73,20.0,27.0,-113.0,0.0,-114.0,0.0,0.0
61.8,-67.77,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
61.9,-67.78,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
62.0,-67.76,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
62.1,-67.72,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
62.2,-67.77,20.0,27.0,-112.0,0.0,-113.0,0.0,0.0
62.3,-67.69,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
62.4,-70.3,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
62.5,-75.14,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
62.6,-79.11,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
62.7,-82.14,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
62.8,-84.3,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
62.9,-85.77,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
63.0,-86.73,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
63.1,-87.34,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.2,-87.84,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
63.3,-88.0,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.4,-88.08,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
63.5,-88.11,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.6,-88.11,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
63.7,-88.09,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
63.8,-88.06,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.9,-88.02,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
64.0,-87.98,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
64.1,-87.93,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
64.2,-87.88,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
64.3,-87.8,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
64.4,-87.75,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
64.5,-87.7,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
64.6,-87.65,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
64.7,-87.59,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
64.8,-87.54,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
64.9,-87.49,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
65.0,-87.44,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
65.1,-87.39,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
65.2,-87.33,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
65.3,-87.28,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
65.4,-87.23,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
65.5,-87.18,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
65.6,-87.13,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
65.7,-87.08,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
65.8,-87.0,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
65.9,-86.95,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
66.0,-86.9,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
66.1,-86.85,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
66.2,-86.79,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
66.3,-86.74,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
66.4,-86.69,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
66.5,-86.64,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
66.6,-86.59,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
66.7,-86.54,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
66.8,-86.49,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
66.9,-86.42,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
67.0,-86.37,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
67.1,-86.32,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
67.2,-86.27,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
67.3,-86.22,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
67.4,-86.17,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
67.5,-86.12,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
67.6,-86.07,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
67.7,-86.02,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
67.8,-85.97,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
67.9,-85.93,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
68.0,-85.85,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
68.1,-85.8,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
68.2,-85.76,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
68.3,-85.71,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
68.4,-85.66,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
68.5,-85.61,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
68.6,-85.56,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
68.7,-85.52,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
68.8,-85.47,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
68.9,-85.42,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
69.0,-85.37,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
69.1,-85.33,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
69.2,-85.25,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
69.3,-85.21,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
69.4,-85.16,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
69.5,-85.11,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
69.6,-85.07,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
69.7,-85.02,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
69.8,-84.97,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
69.9,-84.93,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
70.0,-84.88,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
70.1,-84.84,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
70.2,-84.79,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
70.3,-84.72,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
70.4,-84.67,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
70.5,-84.63,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
70.6,-84.58,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
70.7,-84.54,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
70.8,-84.49,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
70.9,-84.45,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
71.0,-84.4,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
71.1,-84.36,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
71.2,-84.31,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
71.3,-84.27,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
71.4,-84.22,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
71.5,-84.18,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
71.6,-84.13,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
71.7,-84.07,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
71.8,-84.02,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
71.9,-83.98,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
72.0,-83.93,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
72.1,-83.89,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
72.2,-83.85,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
72.3,-83.8,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
72.4,-83.76,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
72.5,-83.72,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
72.6,-83.67,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
72.7,-83.63,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
72.8,-83.56,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
72.9,-83.52,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
73.0,-83.48,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
73.1,-83.44,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
73.2,-83.39,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
73.3,-83.35,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
73.4,-83.31,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
73.5,-83.27,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
73.6,-83.22,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
73.7,-83.18,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
73.8,-83.14,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
73.9,-83.1,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
74.0,-83.06,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
74.1,-83.01,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
74.2,-82.95,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
74.3,-82.91,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
74.4,-82.87,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
74.5,-82.83,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
74.6,-82.79,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
74.7,-82.74,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
74.8,-82.7,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
74.9,-82.66,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
75.0,-82.62,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
75.1,-82.58,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
75.2,-82.54,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
75.3,-82.5,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
75.4,-82.46,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
75.5,-82.42,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
75.6,-82.36,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
75.7,-82.32,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
75.8,-82.28,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
75.9,-82.24,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
76.0,-82.2,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
76.1,-82.16,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
76.2,-82.12,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
76.3,-82.08,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
76.4,-82.04,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
76.5,-82.0,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
76.6,-81.96,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
76.7,-81.92,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
76.8,-81.87,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
76.9,-81.83,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
77.0,-81.79,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
77.1,-81.75,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
77.2,-81.71,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
77.3,-81.67,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
77.4,-81.63,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
77.5,-81.6,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
77.6,-81.56,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
77.7,-81.52,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
77.8,-81.48,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
77.9,-81.44,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
78.0,-81.39,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
78.1,-81.35,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
78.2,-81.31,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
78.3,-81.27,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
78.4,-81.24,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
78.5,-81.2,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
78.6,-81.16,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
78.7,-81.13,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
78.8,-81.09,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
78.9,-81.05,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
79.0,-81.0,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
79.1,-80.96,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
79.2,-80.92,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
79.3,-80.89,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
79.4,-80.85,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
79.5,-80.81,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
79.6,-80.78,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
79.7,-80.74,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
79.8,-80.71,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
79.9,-80.67,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
80.0,-80.62,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
80.1,-80.58,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
80.2,-80.54,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
80.3,-80.51,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
80.4,-80.47,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
80.5,-80.44,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
80.6,-80.4,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
80.7,-80.37,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
80.8,-80.33,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
80.9,-80.3,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
81.0,-80.26,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
81.1,-80.21,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
81.2,-80.18,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
81.3,-80.14,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
81.4,-80.11,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
81.5,-80.07,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
81.6,-80.04,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
81.7,-80.0,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
81.8,-79.97,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
81.9,-79.94,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
82.0,-79.9,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
82.1,-79.87,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
82.2,-79.83,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
82.3,-79.78,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
82.4,-79.75,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
82.5,-79.72,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
82.6,-79.68,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
82.7,-79.65,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
82.8,-79.62,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
82.9,-79.58,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
83.0,-79.55,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
83.1,-79.52,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
83.2,-79.49,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
83.3,-79.45,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
83.4,-79.42,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
83.5,-79.37,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
83.6,-79.34,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
83.7,-79.31,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
83.8,-79.27,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
83.9,-79.24,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
84.0,-79.21,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
84.1,-79.18,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
84.2,-79.15,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
84.3,-79.11,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
84.4,-79.08,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
84.5,-79.05,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
