Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
81.4,-67.62,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
81.5,-67.63,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
81.6,-67.62,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
81.7,-67.59,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
81.8,-67.51,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
81.9,-67.44,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
82.0,-67.36,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
82.1,-67.26,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
82.2,-67.16,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
82.3,-66.98,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
82.4,-66.85,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
82.5,-66.7,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
82.6,-66.55,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
82.7,-66.4,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
82.8,-66.23,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
82.9,-66.06,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
83.0,-65.78,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
83.1,-65.58,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
83.2,-65.38,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
83.3,-65.17,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
83.4,-64.95,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
83.5,-64.61,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
83.6,-64.37,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
83.7,-64.12,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
83.8,-63.86,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
83.9,-63.58,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
84.0,-63.2,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
84.1,-62.75,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
84.2,-62.43,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
84.3,-62.1,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
84.4,-61.75,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
84.5,-61.37,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
84.6,-60.98,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
84.7,-60.34,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
84.8,-59.87,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
84.9,-59.37,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
85.0,-58.84,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
85.1,-58.25,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
85.2,-57.61,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
85.3,-56.52,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
85.4,-55.7,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
85.5,-54.76,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
85.6,-53.7,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
85.7,-52.48,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
85.8,-50.93,20.0,27.0,-114.0,0.0,-114.0,0.0,0.0
85.9,-48.18,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
86.0,-45.8,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
86.1,-42.74,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
86.2,-38.67,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
86.3,-38.68,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
86.4,-38.68,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
86.5,-38.66,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
86.6,-38.62,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
86.7,-38.55,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
86.8,-38.45,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
86.9,-38.17,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
87.0,-37.87,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
87.1,-37.43,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
87.2,-36.78,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
87.3,-35.83,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
87.4,-34.43,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
87.5,-32.31,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
87.6,-26.79,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
87.7,-20.11,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
87.8,-8.31,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
87.9,-65.0,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
88.0,-70.43,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
88.1,-75.29,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
88.2,-80.91,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
88.3,-83.48,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
88.4,-85.26,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
88.5,-86.44,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
88.6,-87.2,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
88.7,-87.67,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
88.8,-88.04,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
88.9,-88.16,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
89.0,-88.21,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
89.1,-88.22,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
89.2,-88.2,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
89.3,-88.17,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
89.4,-88.12,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
89.5,-88.08,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
89.6,-88.03,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
89.7,-87.98,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
89.8,-87.9,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
89.9,-87.85,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
90.0,-87.8,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
90.1,-87.75,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
90.2,-87.69,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
90.3,-87.64,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
90.4,-87.56,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
90.5,-87.51,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
90.6,-87.46,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
90.7,-87.41,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
90.8,-87.35,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
90.9,-87.28,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
91.0,-87.22,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
91.1,-87.17,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
91.2,-87.12,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
91.3,-87.07,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
91.4,-86.99,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
91.5,-86.94,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
91.6,-86.89,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
91.7,-86.84,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
91.8,-86.79,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
91.9,-86.71,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
92.0,-86.66,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
92.1,-86.61,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
92.2,-86.56,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
92.3,-86.51,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
92.4,-86.46,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
92.5,-86.39,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
92.6,-86.34,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
92.7,-86.29,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
92.8,-86.24,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
92.9,-86.19,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
93.0,-86.14,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
93.1,-86.09,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
93.2,-86.02,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
93.3,-85.97,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
93.4,-85.92,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
93.5,-85.87,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
93.6,-85.82,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
93.7,-85.77,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
93.8,-85.7,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
93.9,-85.65,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
94.0,-85.61,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
94.1,-85.56,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
94.2,-85.51,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
94.3,-85.46,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
94.4,-85.39,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
94.5,-85.34,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
94.6,-85.3,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
94.7,-85.25,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
94.8,-85.2,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
94.9,-85.13,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
95.0,-85.09,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
95.1,-85.04,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
95.2,-84.99,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
95.3,-84.95,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
95.4,-84.9,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
95.5,-84.83,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
95.6,-84.78,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
95.7,-84.74,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
95.8,-84.69,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
95.9,-84.65,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
96.0,-84.6,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
96.1,-84.53,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
96.2,-84.49,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
96.3,-84.44,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
96.4,-84.4,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
96.5,-84.35,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
96.6,-84.31,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
96.7,-84.24,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
96.8,-84.2,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
96.9,-84.15,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
97.0,-84.11,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
97.1,-84.06,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
97.2,-84.02,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
97.3,-83.95,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
97.4,-83.91,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
97.5,-83.86,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
97.6,-83.82,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
97.7,-83.78,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
97.8,-83.73,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
97.9,-81.07,20.0,26.0,-112.0,0.0,-113.0,0.0,1.0
98.0,-76.96,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
98.1,-73.79,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
98.2,-71.2,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
98.3,-68.97,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
98.4,-66.03,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
98.5,-64.12,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
98.6,-62.37,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
98.7,-60.62,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
98.8,-58.81,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
98.9,-56.9,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
99.0,-53.68,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
99.1,-51.17,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
99.2,-48.2,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
99.3,-44.55,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
99.4,-39.81,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
99.5,-33.29,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
99.6,-16.56,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
99.7,30.0,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
99.8,-64.66,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
99.9,-63.98,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
100.0,-63.31,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
100.1,-62.28,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
100.2,-61.58,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
100.3,-60.86,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
100.4,-60.1,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
100.5,-58.89,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
100.6,-58.01,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
100.7,-57.05,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
100.8,-55.99,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
100.9,-54.82,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
101.0,-53.49,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
101.1,-51.08,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
101.2,-49.1,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
101.3,-46.67,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
101.4,-43.6,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
101.5,-39.56,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
101.6,-30.25,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
101.7,-19.74,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
101.8,-1.29,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
101.9,-65.0,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
102.0,-65.22,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
102.1,-65.42,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
102.2,-65.66,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
102.3,-65.78,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
102.4,-65.79,20.0,27.0,-115.0,0.0,-115.0,0.0,0.0
102.5,-65.87,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
102.6,-65.95,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
102.7,-65.98,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
102.8,-65.98,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
102.9,-65.97,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
103.0,-65.94,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
103.1,-65.87,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
103.2,-65.8,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
103.3,-65.71,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
103.4,-65.61,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
103.5,-65.5,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
103.6,-65.31,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
103.7,-65.17,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
103.8,-65.02,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
103.9,-64.85,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
104.0,-64.68,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
104.1,-64.49,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
104.2,-64.19,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
104.3,-63.97,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
104.4,-63.74,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
104.5,-63.5,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
104.6,-63.25,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
104.7,-62.98,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
104.8,-62.56,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
104.9,-62.25,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
105.0,-61.93,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
105.1,-61.59,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
105.2,-61.23,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
105.3,-60.84,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
105.4,-60.43,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
105.5,-59.76,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
105.6,-59.27,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
105.7,-58.73,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
105.8,-58.15,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
105.9,-57.52,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
106.0,-56.82,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
106.1,-55.62,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
106.2,-54.69,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
106.3,-53.63,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
106.4,-52.41,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
106.5,-50.97,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
106.6,-49.25,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
106.7,-45.77,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
106.8,-42.71,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
106.9,-38.65,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
107.0,-32.94,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
107.1,-24.34,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
107.2,30.0,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
107.3,-65.24,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
107.4,-65.7,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
107.5,-66.12,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
107.6,-66.49,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
107.7,-66.82,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
107.8,-67.11,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
107.9,-67.46,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
108.0,-67.65,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
108.1,-67.81,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
108.2,-67.93,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
108.3,-68.02,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
108.4,-68.09,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
108.5,-68.14,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
108.6,-68.15,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
108.7,-68.13,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
108.8,-68.1,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
108.9,-68.06,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
109.0,-67.96,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
109.1,-67.87,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
109.2,-67.78,20.0,26.0,-114.0,0.0,-114.0,0.0,0.0
109.3,-67.67,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
109.4,-67.56,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
109.5,-67.43,20.0,26.0,-115.0,0.0,-115.0,0.0,0.0
109.6,-67.23,20.0,26.0,-112.0,0.0,-113.0,0.0,0.0
109.7,-72.16,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
109.8,-76.43,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
109.9,-79.85,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
110.0,-82.42,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.1,-84.23,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
110.2,-85.46,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.3,-86.55,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
110.4,-86.96,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.5,-87.2,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
110.6,-87.34,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
110.7,-87.41,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
110.8,-87.43,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
110.9,-87.42,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.0,-87.39,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
111.1,-87.36,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.2,-87.32,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
111.3,-87.27,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
111.4,-87.22,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.5,-87.15,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
111.6,-87.1,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.7,-87.05,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
111.8,-87.0,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
111.9,-86.95,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
112.0,-86.9,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
112.1,-86.82,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
112.2,-86.77,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
112.3,-86.72,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
112.4,-86.67,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
112.5,-86.62,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
112.6,-86.57,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
112.7,-86.52,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
112.8,-86.44,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
112.9,-86.39,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
113.0,-86.34,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
113.1,-86.29,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
113.2,-86.25,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
113.3,-86.17,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
113.4,-86.12,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
113.5,-86.07,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
113.6,-86.02,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
113.7,-85.98,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
113.8,-85.9,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
113.9,-85.85,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.0,-85.8,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
114.1,-85.76,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.2,-85.71,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
114.3,-85.66,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
114.4,-85.59,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
114.5,-85.54,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
114.6,-85.49,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.7,-85.45,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
114.8,-85.4,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
114.9,-85.33,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
115.0,-85.28,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.1,-85.23,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
115.2,-85.19,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
115.3,-85.14,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.4,-85.07,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
115.5,-85.02,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.6,-84.98,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
115.7,-84.93,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
115.8,-84.88,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
115.9,-84.84,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
116.0,-84.77,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
116.1,-84.72,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
116.2,-84.68,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
116.3,-84.63,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
116.4,-84.58,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
116.5,-84.54,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
116.6,-84.47,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
116.7,-84.43,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
116.8,-84.38,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
116.9,-84.34,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
