Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
44.5,-59.92,0.0,43.0,-115.0,0.0,-115.0,0.0,0.0
44.6,-56.41,0.0,44.0,-114.0,0.0,-114.0,0.0,0.0
44.7,-52.27,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
44.8,-47.37,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
44.9,-41.29,0.0,46.0,-112.0,0.0,-113.0,0.0,0.0
45.0,-33.12,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
45.1,-20.94,0.0,46.0,-114.0,0.0,-114.0,0.0,0.0
45.2,30.0,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
45.3,-63.62,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
45.4,-60.89,0.0,46.0,-112.0,0.0,-113.0,0.0,0.0
45.5,-58.09,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
45.6,-55.1,0.0,46.0,-114.0,0.0,-114.0,0.0,0.0
45.7,-51.76,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
45.8,-47.85,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
45.9,-43.01,0.0,46.0,-112.0,0.0,-113.0,0.0,0.0
46.0,-36.62,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
46.1,-27.47,0.0,46.0,-114.0,0.0,-114.0,0.0,0.0
46.2,-12.83,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
46.3,30.0,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
46.4,-64.12,0.0,46.0,-112.0,0.0,-113.0,0.0,0.0
46.5,-62.37,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
46.6,-60.61,0.0,46.0,-114.0,0.0,-114.0,0.0,0.0
46.7,-58.78,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
46.8,-56.82,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
46.9,-54.67,0.0,46.0,-112.0,0.0,-113.0,0.0,0.0
47.0,-52.24,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
47.1,-49.39,0.0,46.0,-114.0,0.0,-114.0,0.0,0.0
47.2,-45.93,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
47.3,-41.5,0.0,46.0,-115.0,0.0,-115.0,0.0,0.0
47.4,-35.53,0.0,46.0,-112.0,0.0,-113.0,0.0,0.0
47.5,-26.93,0.0,45.0,-115.0,0.0,-115.0,0.0,0.0
47.6,-3.05,0.0,43.0,-112.0,0.0,-113.0,0.0,0.0
47.7,-65.0,0.0,41.0,-115.0,0.0,-115.0,0.0,0.0
47.8,-65.41,0.0,39.0,-114.0,0.0,-114.0,0.0,0.0
47.9,-66.16,0.0,37.0,-115.0,0.0,-115.0,0.0,0.0
48.0,-67.24,0.0,35.0,-115.0,0.0,-115.0,0.0,0.0
48.1,-68.8,0.0,32.0,-112.0,0.0,-113.0,0.0,0.0
48.2,-70.57,0.0,30.0,-115.0,0.0,-115.0,0.0,0.0
48.3,-72.39,0.0,29.0,-114.0,0.0,-114.0,0.0,0.0
48.4,-74.21,0.0,27.0,-115.0,0.0,-115.0,0.0,0.0
48.5,-75.88,0.0,26.0,-115.0,0.0,-115.0,0.0,0.0
48.6,-77.46,0.0,25.0,-112.0,0.0,-113.0,0.0,0.0
48.7,-78.86,0.0,24.0,-115.0,0.0,-115.0,0.0,0.0
48.8,-80.18,0.0,22.0,-114.0,0.0,-114.0,0.0,0.0
48.9,-81.31,0.0,21.0,-115.0,0.0,-115.0,0.0,0.0
49.0,-82.29,0.0,20.0,-115.0,0.0,-115.0,0.0,0.0
49.1,-83.33,0.0,18.0,-112.0,0.0,-113.0,0.0,0.0
49.2,-84.39,0.0,16.0,-115.0,0.0,-115.0,0.0,0.0
49.3,-85.27,0.0,15.0,-114.0,0.0,-114.0,0.0,0.0
49.4,-86.19,0.0,13.0,-115.0,0.0,-115.0,0.0,0.0
49.5,-86.95,0.0,12.0,-115.0,0.0,-115.0,0.0,0.0
49.6,-87.6,0.0,11.0,-112.0,0.0,-113.0,0.0,0.0
49.7,-88.56,0.0,9.0,-115.0,0.0,-115.0,0.0,0.0
49.8,-89.27,0.0,7.0,-112.0,0.0,-113.0,0.0,0.0
49.9,-89.85,0.0,6.0,-115.0,0.0,-115.0,0.0,0.0
50.0,-90.44,0.0,5.0,-114.0,0.0,-114.0,0.0,0.0
50.1,-91.05,0.0,3.0,-115.0,0.0,-115.0,0.0,0.0
50.2,-91.73,0.0,1.0,-115.0,0.0,-115.0,0.0,0.0
50.3,-92.36,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
50.4,-92.7,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
50.5,-92.8,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
50.6,-92.91,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
50.7,-92.94,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
50.8,-92.92,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
50.9,-92.88,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
51.0,-92.83,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
51.1,-92.78,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
51.2,-92.72,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
51.3,-92.66,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
51.4,-92.59,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
51.5,-92.53,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
51.6,-92.44,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
51.7,-92.37,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
51.8,-92.31,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
51.9,-92.25,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
52.0,-92.18,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
52.1,-92.12,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
52.2,-92.06,0.0,0.0,-114.0,0.0,-114.0,0.0,0.0
52.3,-92.0,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
52.4,-91.93,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
52.5,-91.87,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
52.6,-91.81,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
52.7,-91.75,0.0,0.0,-113.0,0.0,-114.0,0.0,0.0
52.8,-91.69,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
52.9,-91.62,0.0,0.0,-115.0,0.0,-115.0,0.0,0.0
53.0,-91.56,0.0,0.0,-112.0,0.0,-113.0,0.0,0.0
53.1,-91.5,1.0,0.0,-115.0,0.0,-115.0,0.0,1.0
53.2,-91.44,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
53.3,-91.38,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
53.4,-91.32,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
53.5,-91.26,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
53.6,-91.2,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
53.7,-91.14,1.0,0.0,-113.0,0.0,-113.0,0.0,0.0
53.8,-91.07,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
53.9,-91.01,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
54.0,-90.95,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
54.1,-90.89,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
54.2,-90.83,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
54.3,-90.77,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
54.4,-90.71,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
54.5,-90.66,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
54.6,-90.6,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
54.7,-90.51,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
54.8,-90.45,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
54.9,-90.39,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
55.0,-90.33,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
55.1,-90.27,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
55.2,-90.21,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
55.3,-90.15,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
55.4,-90.1,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
55.5,-90.04,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
55.6,-89.98,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
55.7,-89.92,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
55.8,-89.86,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
55.9,-89.81,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
56.0,-89.75,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
56.1,-89.69,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
56.2,-89.63,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
56.3,-89.58,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
56.4,-89.52,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
56.5,-89.46,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
56.6,-89.41,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
56.7,-89.35,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
56.8,-89.29,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
56.9,-89.24,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
57.0,-89.18,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
57.1,-89.13,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
57.2,-89.07,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
57.3,-89.01,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
57.4,-88.96,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
57.5,-88.9,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
57.6,-88.85,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
57.7,-88.79,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
57.8,-88.71,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
57.9,-88.65,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
58.0,-88.6,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
58.1,-88.54,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
58.2,-88.49,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
58.3,-88.43,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
58.4,-88.38,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
58.5,-88.33,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
58.6,-88.27,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
58.7,-88.22,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
58.8,-88.16,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
58.9,-88.11,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
59.0,-88.06,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
59.1,-88.0,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
59.2,-87.95,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
59.3,-87.9,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
59.4,-87.84,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
59.5,-87.79,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
59.6,-87.74,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
59.7,-87.68,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
59.8,-87.63,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
59.9,-87.58,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
60.0,-87.53,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
60.1,-87.45,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
60.2,-87.4,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
60.3,-87.34,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
60.4,-87.29,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
60.5,-87.24,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
60.6,-87.19,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
60.7,-87.14,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
60.8,-87.09,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
60.9,-87.03,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
61.0,-86.98,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
61.1,-86.93,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
61.2,-86.88,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
61.3,-86.83,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
61.4,-86.78,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
61.5,-86.73,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
61.6,-86.68,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
61.7,-86.63,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
61.8,-86.58,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
61.9,-86.53,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
62.0,-86.48,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
62.1,-86.4,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
62.2,-86.35,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
62.3,-86.3,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
62.4,-86.25,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
62.5,-86.2,1.0,0.0,-114.0,0.0,-114.0,0.0,0.0
62.6,-86.16,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
62.7,-86.11,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
62.8,-86.06,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
62.9,-86.01,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.0,-85.96,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
63.1,-85.91,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.2,-85.86,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.3,-85.81,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
63.4,-85.77,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.5,-85.72,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
63.6,-85.67,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.7,-85.62,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
63.8,-85.57,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
63.9,-85.5,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
64.0,-85.45,1.0,0.0,-112.0,0.0,-113.0,0.0,0.0
64.1,-85.41,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
64.2,-85.36,1.0,0.0,-113.0,0.0,-114.0,0.0,0.0
64.3,-85.31,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
64.4,-85.26,1.0,0.0,-115.0,0.0,-115.0,0.0,0.0
