Stim,Trigger
0.0,1.0
0.31415099708381516,0.0
0.628252386083437,0.0
0.9422545667483635,0.0
1.2561079544942388,0.0
1.5697629882328341,0.0
1.8831701381983181,0.0
2.196279913768579,0.0
2.5090428712803723,0.0
2.821409621837042,0.0
3.1333308391076056,0.0
3.444757267115952,0.0
3.7556397280189264,0.0
4.06592912987209,0.0
4.375576474381901,0.0
4.684532864643116,0.0
4.9927495128601755,0.0
5.300177748051365,0.0
5.606769023734529,0.0
5.912474925593117,0.0
6.217247179121369,0.0
6.521037657247423,0.0
6.82379838793313,0.0
7.125481561749403,0.0
7.426039539425873,0.0
7.7254248593736845,0.0
8.023590245180237,0.0
8.320488613074666,0.0
8.616073079362927,0.0
8.910296967831268,0.0
9.20311381711695,0.0
9.494477388045027,0.0
9.784341670930061,0.0
10.072660892841565,0.0
10.359389524832102,0.0
10.644482289126817,0.0
10.927894166273322,0.0
11.209580402250806,0.0
11.489496515537196,0.0
11.767598304133314,0.0
12.04384185254288,0.0
12.31818353870729,0.0
12.59058004089402,0.0
12.86098834453766,0.0
13.129365749032393,0.0
13.395669874474917,0.0
13.659858668356728,0.0
13.921890412204698,0.0
14.181723728168913,0.0
14.439317585556688,0.0
14.694631307311829,0.0
14.94762457643797,0.0
15.198257442365135,0.0
15.446490327258358,0.0
15.692284032267512,0.0
15.935599743717244,0.0
16.176399039236106,0.0
16.41464389382391,0.0
16.65029668585629,0.0
16.88332020302561,0.0
17.11367764821722,0.0
17.341332645320122,0.0
17.566249244971228,0.0
17.788391930232134,0.0
18.007725622197672,0.0
18.224215685535288,0.0
18.43782793395435,0.0
18.648528635604553,0.0
18.856284518402592,0.0
19.061062775286196,0.0
19.262831069394732,0.0
19.461557539175587,0.0
19.657210803415474,0.0
19.849759966195883,0.0
20.039174621771913,0.0
20.225424859373685,0.0
20.4084812679296,0.0
20.588314940710685,0.0
20.764897479895318,0.0
20.938201001053542,0.0
21.108198137550374,0.0
21.274862044867294,0.0
21.438166404841308,0.0
21.59808542982088,0.0
21.75459386673814,0.0
21.90766700109659,0.0
22.057280660873833,0.0
22.203411220338612,0.0
22.346035603781594,0.0
22.485131289159273,0.0
22.620676311650488,0.0
22.75264926712489,0.0
22.881029315522937,0.0
23.005796184146757,0.0
23.126930170861453,0.0
23.244412147206287,0.0
23.3582235614153,0.0
23.468346441346853,0.0
23.57476339732161,0.0
23.677457624868605,0.0
23.776412907378838,0.0
23.871613618666075,0.0
23.963044725434397,0.0
24.050691789652145,0.0
24.134540970831846,0.0
24.214579028215777,0.0
24.290793322866847,0.0
24.363171819664426,0.0
24.431703089204838,0.0
24.49637630960617,0.0
24.557181268217217,0.0
24.614108363230134,0.0
24.6671486051967,0.0
24.71629361844785,0.0
24.76153564241628,0.0
24.802867532861946,0.0
24.84028276300021,0.0
24.873775424532504,0.0
24.903340228579314,0.0
24.928972506515347,0.0
24.950668210706787,0.0
24.968423915150435,0.0
24.98223681601473,0.0
24.9921047320825,0.0
24.998026105095402,0.0
25.0,0.0
24.998026105095402,0.0
24.9921047320825,0.0
24.98223681601473,0.0
24.968423915150435,0.0
24.950668210706787,0.0
24.928972506515347,0.0
24.903340228579314,0.0
24.873775424532504,0.0
24.84028276300021,0.0
24.802867532861946,0.0
24.761535642416284,0.0
24.716293618447853,0.0
24.6671486051967,0.0
24.614108363230137,0.0
24.557181268217217,0.0
24.49637630960617,0.0
24.431703089204838,0.0
24.363171819664426,0.0
24.29079332286685,0.0
24.214579028215777,0.0
24.13454097083185,0.0
24.05069178965215,0.0
23.963044725434397,0.0
23.871613618666075,0.0
23.77641290737884,0.0
23.67745762486861,0.0
23.574763397321615,0.0
23.468346441346853,0.0
23.358223561415304,0.0
23.244412147206287,0.0
23.126930170861453,0.0
23.00579618414676,0.0
22.88102931552294,0.0
22.752649267124895,0.0
22.62067631165049,0.0
22.48513128915928,0.0
22.346035603781598,0.0
22.203411220338616,0.0
22.057280660873833,0.0
21.907667001096588,0.0
21.75459386673814,0.0
21.598085429820884,0.0
